source_concept_id,source_label,target_uri,target_label,relation,confidence,source_url,source_version
ePzH_pgt_BsZ,ITS (internationell spedition),http://data.europa.eu/esco/skill/932c9ed1-3197-4b13-a558-bf147313fe88,fraktindustri,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eR21_C9o_cfV,"Folkmusik, undervisningsvana",http://data.europa.eu/esco/skill/90c0e266-c9ea-4036-802e-475ea50b9c7b,undervisa i musik,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSku_Mcf_3BD,Körning av bestrykare,http://data.europa.eu/esco/skill/c98f4dc3-6ee1-4c44-b49a-c183873b68ff,ytbehandla papper,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eSrN_jTs_Uqh,C++ Certified Associate Programmer Certification,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/2c8199c8-4e40-49b3-b878-caee6e1c1bc0,undersöka föroreningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/340a75f4-76e1-4ef0-8f1e-1bb78ba561ef,kontrollera efterlevnad av bestämmelser om farligt avfall,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/3f82a026-8a37-4b54-9ebb-7702b66eeb24,utföra miljöundersökningar,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/450aeb6d-5f23-4e08-b088-3bbefbfb9f2d,vattenekologi,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/4b5f0aeb-875b-4afb-befc-2465b45602d8,inspektera återvinningsprocesser,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/5aec5b83-df71-483e-90b9-21e56a0a3cb2,mäta föroreningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/670ebf56-761c-4d3d-865a-db14085b77f7,tillämpa förfaranden och regler för miljömärkning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/82423b5c-486f-42e7-b00e-7358757a8de5,testa om prover innehåller föroreningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/96835f47-da71-415b-8cbf-d37386dc98d4,leda miljöundersökningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/9f763ac3-1d6c-48d2-ab54-324b1b144f40,övervaka luftkvalitet,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/a94dbd21-611b-4540-9ce0-66db8e8f6ed8,kustförvaltning,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/b013ae1f-5efc-42b5-8dab-8a8add39bbd8,upprätthålla bestämmelser för bränslelagring,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/c09dce1b-e198-487e-b63f-934e10a4c181,övervaka anläggningens produktion,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,rapportera föroreningsincidenter,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eT4h_foo_5GG,Miljökontroll,http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,miljövårdsmonitorer,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eTDK_F6v_6yX,Miljödata,http://data.europa.eu/esco/skill/77f109c4-3107-4d2a-a512-5160ac103933,analysera miljödata,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eTW8_AY5_tpe,"Scaled Agile Framework, SAFe",http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,agil projektledning,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/124a7276-1598-46dc-bd4e-f2dff7377cc9,samordna besättningen,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/426c1016-5a78-4357-9734-9cf5127d4fb7,bedöma medarbetares förmåga,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/8a98707e-b2ee-48fe-9f36-e47e3555ecf7,utvärdera arbetstagares arbete,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/a8e1a26a-ef61-400e-b8c8-66f6fe4433ce,övervaka fältundersökningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/afdb41dd-5dd5-4fbb-bf9e-e041422698b4,koordinera driftspersonalens arbete,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/b22e46d7-1c5f-4837-943f-7f75531acc26,identifiera personalbehov,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/b39ae3ea-e6b1-48d4-9afb-fe7463432c4a,leda skadereglerare,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/c73ea1b8-e121-4f91-b8f0-dee4ee28d6ec,planera scheman,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/cabaefbf-37f5-4bb1-a319-9683431b2f33,leda kasinopersonal,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/d3eccb86-f02d-4950-bfbd-20b9510774a1,använda organisationsmetoder,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/d58a48d1-5b7f-4028-ae11-b051d13ee1a8,analysera personalsituationen,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eThQ_HCv_mY6,Personalplanering,http://data.europa.eu/esco/skill/e437eba1-3e22-41f2-8703-741e94785cba,personalhantering,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eU6T_MNR_XvX,Lucitepåläggning,http://data.europa.eu/esco/skill/4e2d4d0a-fd08-4a02-994c-38d989ad9184,glastillverkning,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eU6Y_ve7_nBC,"Vård- och omsorgsinriktning, undervisning",http://data.europa.eu/esco/skill/04e6f19b-6458-432f-9790-3979831a03bc,undervisa i vårdkunskap,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVFF_obx_bKN,Bildredigering,http://data.europa.eu/esco/skill/0653e88f-bbc4-44b2-9377-f3d642b1d843,ladda film,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVFF_obx_bKN,Bildredigering,http://data.europa.eu/esco/skill/3cc1ee94-ab2c-4f35-8171-3cf4b5b664e4,digital compositing,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVFF_obx_bKN,Bildredigering,http://data.europa.eu/esco/skill/4959d8c3-40dd-404d-9b29-ec7501bf5c39,titta på scener,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVFF_obx_bKN,Bildredigering,http://data.europa.eu/esco/skill/91ba97f5-7518-4638-b2d2-308996db3cf8,utföra bildredigering,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVFF_obx_bKN,Bildredigering,http://data.europa.eu/esco/skill/d90bad2f-7fcc-4e85-a02f-ba4837732892,efterbehandling av fotografier,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVFn_7tB_Ss3,Piccolaflöjt,http://data.europa.eu/esco/skill/8f8a8803-dc72-4488-9991-7c7d373e01fa,spela musikinstrument,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVwv_pwi_6Gj,"Datorteknik, grundläggande",http://data.europa.eu/esco/skill/3dc6fd8e-6ff7-432e-a262-04d487858efb,montera maskinvarukomponenter,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVwv_pwi_6Gj,"Datorteknik, grundläggande",http://data.europa.eu/esco/skill/87af00b5-30fa-41c8-bfa5-357f22c8d589,byta ut defekta komponenter,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eVwv_pwi_6Gj,"Datorteknik, grundläggande",http://data.europa.eu/esco/skill/9983816d-cc78-4d3f-9e3c-c7baa9ebc77a,datorutrustning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eWAU_DJF_6Hf,"Driftdokumentation, data",http://data.europa.eu/esco/skill/81f53835-1dfe-4819-8bc1-01d9b647add8,typer av lagringsutrymmen,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eWYX_EW3_RMj,Skåplackering,http://data.europa.eu/esco/skill/92848013-ebac-4b3a-b2ad-e2b846f10621,slipa mellan strykningar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eWYX_EW3_RMj,Skåplackering,http://data.europa.eu/esco/skill/a311f8ae-8244-45ef-9c3a-40e767940942,lackeringsämnen,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eWYX_EW3_RMj,Skåplackering,http://data.europa.eu/esco/skill/c45abcc4-fd9e-4c0b-925d-0732d4b202df,beläggning med lackeringsfärg,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eWpk_gcE_zvZ,"TCMS, hänvisningssystem",http://data.europa.eu/esco/skill/79c366d4-0316-4838-b72e-c3be4f90fbd3,använda kommunikationsenheter,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXDv_ENc_Vhc,Trädgårdsingenjörsexamen,http://data.europa.eu/esco/skill/4ca83b9d-afa0-49f8-b7af-e4e6a42ad299,växtodlingsprinciper,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXDv_ENc_Vhc,Trädgårdsingenjörsexamen,http://data.europa.eu/esco/skill/a3f1d933-728d-494a-a260-293132b8fdd4,växters egenskaper,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXv8_c8M_9Ef,Fysisk planläggning,http://data.europa.eu/esco/skill/2bc4d0cc-5f2b-41cf-954c-a8d3d5783396,kontrollera arkitektritningar på plats,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXv8_c8M_9Ef,Fysisk planläggning,http://data.europa.eu/esco/skill/921f52c7-d977-4e84-8b62-adf64fed999f,utarbeta arkitektplaner,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eXv8_c8M_9Ef,Fysisk planläggning,http://data.europa.eu/esco/skill/a4c4c0b7-3dc4-4a6b-b1c8-6502cde56a14,ta hänsyn till byggnadsbegränsningar vid utarbetande av arkitektplaner,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eYUf_EBb_QwC,Utprovning av peruker,http://data.europa.eu/esco/skill/955e770e-9d0d-4968-9856-0fe55992985f,tillverka peruker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eZhm_QyX_GTu,Pistmaskin,http://data.europa.eu/esco/skill/597d6a3a-0283-4945-8001-4719d210433d,använda bandschaktare,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaKe_7Xi_Aoo,"Barn och ungdomar med synnedsättning, erfarenhet",http://data.europa.eu/esco/skill/ef1e63c9-f8c1-46ad-8c74-3cea311c9377,utbildning för elever med särskilda behov,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaRR_dXF_mx6,Kopparsmide,http://data.europa.eu/esco/skill/2e3ae45d-04b5-4922-98a0-de914a8e018c,tillverkning av bestick,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaRR_dXF_mx6,Kopparsmide,http://data.europa.eu/esco/skill/51f86650-a633-4d4b-baec-88d16d6f202f,tillämpa smidestekniker,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaRR_dXF_mx6,Kopparsmide,http://data.europa.eu/esco/skill/5393128b-d743-4b3f-b9d0-15ec8f6643a6,tillverkning av hushållsartiklar i metall,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaRR_dXF_mx6,Kopparsmide,http://data.europa.eu/esco/skill/78298ec2-fb7d-4720-85d2-817e4aa2a11c,mäta metall som ska hettas upp,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaRR_dXF_mx6,Kopparsmide,http://data.europa.eu/esco/skill/978cc61a-16c1-4953-86d7-8c9b837bb961,hantera koppar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eaRR_dXF_mx6,Kopparsmide,http://data.europa.eu/esco/skill/edb9a54a-9d58-4269-ae59-72bc7cd0f9a5,tillverka specialgjorda produkter,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ebdw_Wy5_56t,"Torvhantering (lastning, lossning, påfyllning)",http://data.europa.eu/esco/skill/d019e141-80a7-4a38-9aa9-972e663e7f55,använda skogsbruksmaskiner,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ebqG_pcR_9mW,Uppläggning av metallväv,http://data.europa.eu/esco/skill/51317990-9672-4635-bd76-7882718af136,försäljningsteknik,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ebrf_1Fe_ksC,5G-teknik,http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,elektronisk kommunikation,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/19da5526-0a6f-4dbb-9d73-2509912271ff,utföra underhållsarbete på järnvägsspår,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/2234710a-2358-49a2-aa33-b0230a76d39d,använda sliptåg,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/4b9f1f56-115e-4cf1-ba82-4f219fa4c602,säkerställa att järnvägsspår inte är blockerade,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/645386bb-8011-4434-90f5-9da2d8bf78cb,hålla lager med spårdelar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/6d1dad98-12d2-45b6-a1dd-6916734b1fed,övervaka ballastplog,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/9994473c-b841-490d-88dd-c7382e0debf2,manövrera spårväxlar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/9e5de4f1-0cb9-4af6-bfaa-39d7c21b9a50,säkerställa att korrekt signalering sker under rälsunderhåll,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/c6a70a2d-9947-4e76-85dc-1b0d526f4051,sammanställa rapporter om signalutrustning för järnvägar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/cb3bbb14-9d5e-4f66-9bb3-cdc76a971f29,kontrollera järnvägsspår visuellt,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/d2dae131-dd89-4e60-ba83-77e41db9d7bb,underhålla signalutrustning för järnväg,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/d34ed027-4050-4612-b70e-e4242cdbdcc1,hitta fel i spårutrustning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/d7be8a62-616e-453b-a319-b62cf914f3e9,utföra inspektioner av järnvägsspår,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/ef31d34e-039b-4cbb-a175-fdf6ffcae59c,inspektera rälsfel,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecPp_ELN_qmz,Spår- och banunderhåll,http://data.europa.eu/esco/skill/efe679da-60c2-40d7-a99a-1d6f938f5321,testa signalutrustning för järnväg,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
echN_F9u_bRp,"Områdesansvar, utbildningsfrågor",http://data.europa.eu/esco/skill/06aac0bf-3bfd-42b3-a334-39c4f4055da0,övervaka genomförandet av läroplaner,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
echN_F9u_bRp,"Områdesansvar, utbildningsfrågor",http://data.europa.eu/esco/skill/078098e1-01f7-4654-9ddd-016f4063b54d,samarbeta med utbildningspersonal,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
echN_F9u_bRp,"Områdesansvar, utbildningsfrågor",http://data.europa.eu/esco/skill/860e85ee-5992-445a-b3d3-9bab524f7600,ansvara för utbildningsresurser,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
echN_F9u_bRp,"Områdesansvar, utbildningsfrågor",http://data.europa.eu/esco/skill/90ca7668-7c14-417d-9cd9-89fbdf29f731,främja utbildningsprogram,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
echN_F9u_bRp,"Områdesansvar, utbildningsfrågor",http://data.europa.eu/esco/skill/b49be146-c045-4d8d-8052-0904a8a7d803,ansvara för antagning,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
echN_F9u_bRp,"Områdesansvar, utbildningsfrågor",http://data.europa.eu/esco/skill/f9d8c7bb-febf-4a8d-95ec-8b60d28e016c,se till att läroplanen följs,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ecnD_hDr_QSy,Habiliteringspsykologi,http://data.europa.eu/esco/skill/8a9e00a5-b795-4cde-b744-ec2f2ce4ed88,behandling inom klinisk psykologi,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/39531b63-5c06-432f-81e3-15b551ae1310,driva igenom företagets värderingar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/633a3637-2c6b-40ae-ac38-289eb2a62aa6,verksamhetsanalys,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/6fce8d3f-a15f-4f26-943a-d200b32f6949,kontrollera genomförandet av företagets policy,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/83259f23-b896-46c6-a972-4d63f2128559,ge råd om socialt företagande,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/8bc75dce-beba-40f9-93fc-66c9708ed74b,ge råd om effektivitetsförbättringar,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/953445c0-4770-4be0-91cf-270a64c0e297,genomföra strategiskt arbete,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/b17f4305-741a-4a1c-8fe8-6f11cb3d5c0a,affärskommunikation,close-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
edrF_hXV_qd9,Verksamhetsutveckling,http://data.europa.eu/esco/skill/b1ef509e-f191-405a-8419-51663b08922e,införa ett ledningssystem,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egS2_otg_r9x,Leasingavtal,http://data.europa.eu/esco/skill/56fc1f5b-4aa8-4846-b531-1c45fbb7164e,skriva leasingrapporter,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egS2_otg_r9x,Leasingavtal,http://data.europa.eu/esco/skill/70475d94-c3e3-453d-a120-4ff6b6c6141e,administrera leasingavtal,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egS2_otg_r9x,Leasingavtal,http://data.europa.eu/esco/skill/a0225b42-4c3a-4551-962b-9facffa07d4c,leasingprocess,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egS2_otg_r9x,Leasingavtal,http://data.europa.eu/esco/skill/eb477ca0-2690-4726-ab20-7fe06d5eb3f3,leasingförhållanden,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egiG_8Ex_k5Q,"Bågskytte, instruktör/Bågskytte, tränare",http://data.europa.eu/esco/skill/dbadb531-2fb9-4361-b80b-9be8c3c54229,instruera i idrott,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
egj8_qhY_1bN,"Hadoop, ramverk",http://data.europa.eu/esco/skill/e46291c7-52b9-4174-bd59-178884861038,Hadoop,exact-match,high,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ehdK_SJC_38W,Analys/Beräkning-VIP-Energy,http://data.europa.eu/esco/skill/a2b5dcf3-5b6a-453d-876c-cff540c0faf1,CAD-program,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ei2X_t7p_ZBU,Koordinatmätmaskiner,http://data.europa.eu/esco/skill/42c25baf-ccb3-47d9-a872-bb2ceb615538,använda utrustning för precisionsmätning,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
ei2X_t7p_ZBU,Koordinatmätmaskiner,http://data.europa.eu/esco/skill/b386e189-12c5-4df6-b1db-059eb3f6dd88,precisionsmätinstrument,broad-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/033d6175-fa43-4d75-8e2c-6df348ffa0c8,göra i ordning förpackningar för intravenös tillförsel,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/135488ce-f5ba-4238-b7d1-8a1197664ab6,sköta patienter med akut sjukdom,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/268f3f0d-252e-4f61-9d96-1a87f4389ca9,kommunicera inom specialistvården,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/2d1af56f-9771-4b80-a0e5-0f004cd15aa3,framföra båt vid akuta sjukvårdsinsatser,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/349ba297-53b3-4bb6-9952-5c5e65f7e047,bedömningsmetoder för paramedicinsk verksamhet,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/51c9eb38-e148-4094-b23a-6b8e31c3bfa8,upprätthålla ordningen på olycksplatser,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/58e3d762-4222-4b9d-824f-deba76beafc1,flyga helikopter i akuta situationer,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/6dc4bab9-1982-4d5a-b8b6-14c3cfd32c31,sanitetsteknik,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/82068fe6-183e-4396-9996-27d0152d713a,sociologi tillämpad på paramedicinsk verksamhet,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
eiAk_5vQ_2NY,"Ambulanssjukvård, specialistområde för sjuksköterska",http://data.europa.eu/esco/skill/85c13cba-d555-429f-88cf-589b409fe978,naturvetenskap som kan tillämpas på paramedicinsk verksamhet,narrow-match,low,https://taxonomy.api.jobtechdev.se/v1/taxonomy/graphql,30
